timestamp_utc,event,state,district,block,village,year,wqi_value,wqi_class,wqi_range,hhi_value,hhi_class,hhi_range,payload_json,result_json
2026-02-26T11:52:47.117387+00:00,predict_client,Tamil Nadu,Nagapattinam,Keelaiyur,CHINNATHUMBUR,2025,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Nagapattinam"", ""block"": ""Keelaiyur"", ""village"": ""CHINNATHUMBUR"", ""year"": ""2025""}",
2026-02-26T11:55:25.967218+00:00,calc_wqi,Tamil Nadu,Ariyalur,,,2025,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""year"": ""2025"", ""inputs"": {""ph"": 3, ""do"": 3, ""tds"": 3, ""no3"": 3, ""cl"": 3, ""f"": 3}, ""output"": ""WQI: 120.72 - 120.00 - Unsuitable for Drinking""}",
2026-02-26T11:55:53.575758+00:00,calc_wqi,Tamil Nadu,Ariyalur,,,2025,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""year"": ""2025"", ""inputs"": {""ph"": 30, ""do"": 300, ""tds"": 300, ""no3"": 300300, ""cl"": 300, ""f"": 300}, ""output"": ""WQI: 27401.82 - 120.00 - Unsuitable for Drinking""}",
2026-02-26T11:57:37.528159+00:00,predict_success,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2025,35.2,Good,29.2-41.2,1.42,High Risk,1.0-1.92,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": ""2025""}","{""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": 2025, ""wqi"": {""class"": ""Good"", ""value"": 35.2, ""range"": [29.2, 41.2]}, ""hhi"": {""class"": ""High Risk"", ""value"": 1.42, ""range"": [1.0, 1.92]}, ""trend"": [{""year"": 2020, ""wqi_value"": 100.01, ""hhi_value"": 1.0, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""Low Risk""}, {""year"": 2021, ""wqi_value"": 12.76, ""hhi_value"": 0.73, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Low Risk""}, {""year"": 2022, ""wqi_value"": 54.02, ""hhi_value"": 1.04, ""wqi_class"": ""Poor"", ""hhi_class"": ""High Risk""}, {""year"": 2023, ""wqi_value"": 78.19, ""hhi_value"": 0.67, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2024, ""wqi_value"": 32.94, ""hhi_value"": 1.0, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2025, ""wqi_value"": 35.2, ""hhi_value"": 1.42, ""wqi_class"": ""Good"", ""hhi_class"": ""High Risk""}, {""year"": 2026, ""wqi_value"": 30.74, ""hhi_value"": 0.47, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2027, ""wqi_value"": 37.89, ""hhi_value"": 1.0, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2028, ""wqi_value"": 76.0, ""hhi_value"": 1.0, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2029, ""wqi_value"": 32.57, ""hhi_value"": 0.84, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2030, ""wqi_value"": 100.01, ""hhi_value"": 1.8, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""High Risk""}]}"
2026-02-26T11:57:38.753668+00:00,predict_client,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2025,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": ""2025""}",
2026-02-26T12:19:29.902316+00:00,predict_success,Tamil Nadu,Karur,Aravakurichi,Alamarathupatti,2025,51.0,Poor,51.0-57.0,1.0,Threshold Level,1.0-1.0,"{""state"": ""Tamil Nadu"", ""district"": ""Karur"", ""block"": ""Aravakurichi"", ""village"": ""Alamarathupatti"", ""year"": ""2025""}","{""district"": ""Karur"", ""block"": ""Aravakurichi"", ""village"": ""Alamarathupatti"", ""year"": 2025, ""wqi"": {""class"": ""Poor"", ""value"": 51.0, ""range"": [51.0, 57.0]}, ""hhi"": {""class"": ""Threshold Level"", ""value"": 1.0, ""range"": [1.0, 1.0]}, ""trend"": [{""year"": 2020, ""wqi_value"": 35.91, ""hhi_value"": 1.2, ""wqi_class"": ""Good"", ""hhi_class"": ""High Risk""}, {""year"": 2021, ""wqi_value"": 27.23, ""hhi_value"": 2.25, ""wqi_class"": ""Good"", ""hhi_class"": ""High Risk""}, {""year"": 2022, ""wqi_value"": 56.82, ""hhi_value"": 0.68, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2023, ""wqi_value"": 100.01, ""hhi_value"": 1.0, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""Low Risk""}, {""year"": 2024, ""wqi_value"": 100.01, ""hhi_value"": 1.0, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""Low Risk""}, {""year"": 2025, ""wqi_value"": 51.0, ""hhi_value"": 1.0, ""wqi_class"": ""Poor"", ""hhi_class"": ""Threshold Level""}, {""year"": 2026, ""wqi_value"": 21.43, ""hhi_value"": 0.64, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Low Risk""}, {""year"": 2027, ""wqi_value"": 15.64, ""hhi_value"": 1.0, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Low Risk""}, {""year"": 2028, ""wqi_value"": 13.44, ""hhi_value"": 1.0, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Low Risk""}, {""year"": 2029, ""wqi_value"": 31.97, ""hhi_value"": 1.21, ""wqi_class"": ""Good"", ""hhi_class"": ""High Risk""}, {""year"": 2030, ""wqi_value"": 38.06, ""hhi_value"": 1.25, ""wqi_class"": ""Good"", ""hhi_class"": ""High Risk""}]}"
2026-02-26T12:19:31.136310+00:00,predict_client,Tamil Nadu,Karur,Aravakurichi,Alamarathupatti,2025,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Karur"", ""block"": ""Aravakurichi"", ""village"": ""Alamarathupatti"", ""year"": ""2025""}",
2026-02-26T12:22:22.609035+00:00,predict_success,Tamil Nadu,Karur,Aravakurichi,Alamarathupatti,2025,51.0,Poor,51.0-57.0,1.0,Threshold Level,1.0-1.0,"{""state"": ""Tamil Nadu"", ""district"": ""Karur"", ""block"": ""Aravakurichi"", ""village"": ""Alamarathupatti"", ""year"": ""2025""}","{""district"": ""Karur"", ""block"": ""Aravakurichi"", ""village"": ""Alamarathupatti"", ""year"": 2025, ""wqi"": {""class"": ""Poor"", ""value"": 51.0, ""range"": [51.0, 57.0]}, ""hhi"": {""class"": ""Threshold Level"", ""value"": 1.0, ""range"": [1.0, 1.0]}, ""trend"": [{""year"": 2020, ""wqi_value"": 35.91, ""hhi_value"": 1.2, ""wqi_class"": ""Good"", ""hhi_class"": ""High Risk""}, {""year"": 2021, ""wqi_value"": 27.23, ""hhi_value"": 2.25, ""wqi_class"": ""Good"", ""hhi_class"": ""High Risk""}, {""year"": 2022, ""wqi_value"": 56.82, ""hhi_value"": 0.68, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2023, ""wqi_value"": 100.01, ""hhi_value"": 1.0, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""Low Risk""}, {""year"": 2024, ""wqi_value"": 100.01, ""hhi_value"": 1.0, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""Low Risk""}, {""year"": 2025, ""wqi_value"": 51.0, ""hhi_value"": 1.0, ""wqi_class"": ""Poor"", ""hhi_class"": ""Threshold Level""}, {""year"": 2026, ""wqi_value"": 21.43, ""hhi_value"": 0.64, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Low Risk""}, {""year"": 2027, ""wqi_value"": 15.64, ""hhi_value"": 1.0, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Low Risk""}, {""year"": 2028, ""wqi_value"": 13.44, ""hhi_value"": 1.0, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Low Risk""}, {""year"": 2029, ""wqi_value"": 31.97, ""hhi_value"": 1.21, ""wqi_class"": ""Good"", ""hhi_class"": ""High Risk""}, {""year"": 2030, ""wqi_value"": 38.06, ""hhi_value"": 1.25, ""wqi_class"": ""Good"", ""hhi_class"": ""High Risk""}]}"
2026-02-26T12:22:23.844095+00:00,predict_client,Tamil Nadu,Karur,Aravakurichi,Alamarathupatti,2025,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Karur"", ""block"": ""Aravakurichi"", ""village"": ""Alamarathupatti"", ""year"": ""2025""}",
2026-02-26T12:22:35.373990+00:00,predict_success,Tamil Nadu,Karur,Aravakurichi,Alamarathupatti,2033,51.08,Poor,51.0-57.08,1.0,Low Risk,1.0-1.0,"{""state"": ""Tamil Nadu"", ""district"": ""Karur"", ""block"": ""Aravakurichi"", ""village"": ""Alamarathupatti"", ""year"": ""2033""}","{""district"": ""Karur"", ""block"": ""Aravakurichi"", ""village"": ""Alamarathupatti"", ""year"": 2033, ""wqi"": {""class"": ""Poor"", ""value"": 51.08, ""range"": [51.0, 57.08]}, ""hhi"": {""class"": ""Low Risk"", ""value"": 1.0, ""range"": [1.0, 1.0]}, ""trend"": [{""year"": 2028, ""wqi_value"": 13.44, ""hhi_value"": 1.0, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Low Risk""}, {""year"": 2029, ""wqi_value"": 31.97, ""hhi_value"": 1.21, ""wqi_class"": ""Good"", ""hhi_class"": ""High Risk""}, {""year"": 2030, ""wqi_value"": 38.06, ""hhi_value"": 1.25, ""wqi_class"": ""Good"", ""hhi_class"": ""High Risk""}, {""year"": 2031, ""wqi_value"": 100.01, ""hhi_value"": 0.22, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""Low Risk""}, {""year"": 2032, ""wqi_value"": 17.98, ""hhi_value"": 1.5, ""wqi_class"": ""Excellent"", ""hhi_class"": ""High Risk""}, {""year"": 2033, ""wqi_value"": 51.08, ""hhi_value"": 1.0, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2034, ""wqi_value"": 76.0, ""hhi_value"": 1.0, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2035, ""wqi_value"": 8.87, ""hhi_value"": 1.0, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Low Risk""}, {""year"": 2036, ""wqi_value"": 77.48, ""hhi_value"": 1.0, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2037, ""wqi_value"": 39.39, ""hhi_value"": 1.0, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2038, ""wqi_value"": 76.0, ""hhi_value"": 1.0, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}]}"
2026-02-26T12:22:36.604322+00:00,predict_client,Tamil Nadu,Karur,Aravakurichi,Alamarathupatti,2033,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Karur"", ""block"": ""Aravakurichi"", ""village"": ""Alamarathupatti"", ""year"": ""2033""}",
2026-02-26T12:22:43.553241+00:00,predict_success,Tamil Nadu,Karur,Aravakurichi,Alamarathupatti,2039,76.0,Very Poor,76.0-82.0,1.0,Low Risk,1.0-1.0,"{""state"": ""Tamil Nadu"", ""district"": ""Karur"", ""block"": ""Aravakurichi"", ""village"": ""Alamarathupatti"", ""year"": ""2039""}","{""district"": ""Karur"", ""block"": ""Aravakurichi"", ""village"": ""Alamarathupatti"", ""year"": 2039, ""wqi"": {""class"": ""Very Poor"", ""value"": 76.0, ""range"": [76.0, 82.0]}, ""hhi"": {""class"": ""Low Risk"", ""value"": 1.0, ""range"": [1.0, 1.0]}, ""trend"": [{""year"": 2034, ""wqi_value"": 76.0, ""hhi_value"": 1.0, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2035, ""wqi_value"": 8.87, ""hhi_value"": 1.0, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Low Risk""}, {""year"": 2036, ""wqi_value"": 77.48, ""hhi_value"": 1.0, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2037, ""wqi_value"": 39.39, ""hhi_value"": 1.0, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2038, ""wqi_value"": 76.0, ""hhi_value"": 1.0, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2039, ""wqi_value"": 76.0, ""hhi_value"": 1.0, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2040, ""wqi_value"": 76.0, ""hhi_value"": 0.49, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2041, ""wqi_value"": 76.0, ""hhi_value"": 2.11, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""High Risk""}, {""year"": 2042, ""wqi_value"": 37.83, ""hhi_value"": 1.76, ""wqi_class"": ""Good"", ""hhi_class"": ""High Risk""}, {""year"": 2043, ""wqi_value"": 100.01, ""hhi_value"": 1.0, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""Low Risk""}, {""year"": 2044, ""wqi_value"": 51.0, ""hhi_value"": 1.0, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low Risk""}]}"
2026-02-26T12:22:44.787913+00:00,predict_client,Tamil Nadu,Karur,Aravakurichi,Alamarathupatti,2039,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Karur"", ""block"": ""Aravakurichi"", ""village"": ""Alamarathupatti"", ""year"": ""2039""}",
2026-02-26T12:22:50.798526+00:00,predict_success,Tamil Nadu,Dindigul,Athoor,Akkaraipatti,2039,77.64,Very Poor,76.0-83.64,1.18,High Risk,1.0-1.68,"{""state"": ""Tamil Nadu"", ""district"": ""Dindigul"", ""block"": ""Athoor"", ""village"": ""Akkaraipatti"", ""year"": ""2039""}","{""district"": ""Dindigul"", ""block"": ""Athoor"", ""village"": ""Akkaraipatti"", ""year"": 2039, ""wqi"": {""class"": ""Very Poor"", ""value"": 77.64, ""range"": [76.0, 83.64]}, ""hhi"": {""class"": ""High Risk"", ""value"": 1.18, ""range"": [1.0, 1.68]}, ""trend"": [{""year"": 2034, ""wqi_value"": 76.0, ""hhi_value"": 1.73, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""High Risk""}, {""year"": 2035, ""wqi_value"": 51.0, ""hhi_value"": 1.0, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2036, ""wqi_value"": 76.0, ""hhi_value"": 0.5, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2037, ""wqi_value"": 76.0, ""hhi_value"": 1.0, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2038, ""wqi_value"": 19.13, ""hhi_value"": 0.43, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Low Risk""}, {""year"": 2039, ""wqi_value"": 77.64, ""hhi_value"": 1.18, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""High Risk""}, {""year"": 2040, ""wqi_value"": 28.87, ""hhi_value"": 0.36, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2041, ""wqi_value"": 21.85, ""hhi_value"": 0.62, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Low Risk""}, {""year"": 2042, ""wqi_value"": 52.17, ""hhi_value"": 1.4, ""wqi_class"": ""Poor"", ""hhi_class"": ""High Risk""}, {""year"": 2043, ""wqi_value"": 76.0, ""hhi_value"": 1.0, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2044, ""wqi_value"": 40.75, ""hhi_value"": 1.0, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}]}"
2026-02-26T12:22:52.035273+00:00,predict_client,Tamil Nadu,Dindigul,Athoor,Akkaraipatti,2039,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Dindigul"", ""block"": ""Athoor"", ""village"": ""Akkaraipatti"", ""year"": ""2039""}",
2026-02-26T12:22:56.602539+00:00,predict_success,Tamil Nadu,Dindigul,Athoor,Akkaraipatti,2028,100.01,Unsuitable for Drinking,100.01-105.01,1.0,Threshold Level,1.0-1.0,"{""state"": ""Tamil Nadu"", ""district"": ""Dindigul"", ""block"": ""Athoor"", ""village"": ""Akkaraipatti"", ""year"": ""2028""}","{""district"": ""Dindigul"", ""block"": ""Athoor"", ""village"": ""Akkaraipatti"", ""year"": 2028, ""wqi"": {""class"": ""Unsuitable for Drinking"", ""value"": 100.01, ""range"": [100.01, 105.01]}, ""hhi"": {""class"": ""Threshold Level"", ""value"": 1.0, ""range"": [1.0, 1.0]}, ""trend"": [{""year"": 2023, ""wqi_value"": 77.48, ""hhi_value"": 1.0, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2024, ""wqi_value"": 55.33, ""hhi_value"": 1.0, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2025, ""wqi_value"": 57.17, ""hhi_value"": 1.0, ""wqi_class"": ""Poor"", ""hhi_class"": ""Threshold Level""}, {""year"": 2026, ""wqi_value"": 100.01, ""hhi_value"": 1.66, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""High Risk""}, {""year"": 2027, ""wqi_value"": 76.0, ""hhi_value"": 0.74, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2028, ""wqi_value"": 100.01, ""hhi_value"": 1.0, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""Threshold Level""}, {""year"": 2029, ""wqi_value"": 36.67, ""hhi_value"": 1.0, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2030, ""wqi_value"": 26.0, ""hhi_value"": 1.77, ""wqi_class"": ""Good"", ""hhi_class"": ""High Risk""}, {""year"": 2031, ""wqi_value"": 100.01, ""hhi_value"": 1.0, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""Low Risk""}, {""year"": 2032, ""wqi_value"": 53.52, ""hhi_value"": 1.9, ""wqi_class"": ""Poor"", ""hhi_class"": ""High Risk""}, {""year"": 2033, ""wqi_value"": 76.0, ""hhi_value"": 1.0, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Threshold Level""}]}"
2026-02-26T12:22:57.836427+00:00,predict_client,Tamil Nadu,Dindigul,Athoor,Akkaraipatti,2028,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Dindigul"", ""block"": ""Athoor"", ""village"": ""Akkaraipatti"", ""year"": ""2028""}",
2026-02-26T12:23:54.355214+00:00,predict_success,Tamil Nadu,Coimbatore,Anaimalai,Angalakurichi,2028,100.01,Unsuitable for Drinking,100.01-105.01,0.43,Low Risk,0.18-0.68,"{""state"": ""Tamil Nadu"", ""district"": ""Coimbatore"", ""block"": ""Anaimalai"", ""village"": ""Angalakurichi"", ""year"": ""2028""}","{""district"": ""Coimbatore"", ""block"": ""Anaimalai"", ""village"": ""Angalakurichi"", ""year"": 2028, ""wqi"": {""class"": ""Unsuitable for Drinking"", ""value"": 100.01, ""range"": [100.01, 105.01]}, ""hhi"": {""class"": ""Low Risk"", ""value"": 0.43, ""range"": [0.18, 0.68]}, ""trend"": [{""year"": 2023, ""wqi_value"": 100.01, ""hhi_value"": 1.85, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""High Risk""}, {""year"": 2024, ""wqi_value"": 33.45, ""hhi_value"": 0.41, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2025, ""wqi_value"": 19.14, ""hhi_value"": 0.23, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Low Risk""}, {""year"": 2026, ""wqi_value"": 35.6, ""hhi_value"": 1.0, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2027, ""wqi_value"": 10.0, ""hhi_value"": 1.06, ""wqi_class"": ""Excellent"", ""hhi_class"": ""High Risk""}, {""year"": 2028, ""wqi_value"": 100.01, ""hhi_value"": 0.43, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""Low Risk""}, {""year"": 2029, ""wqi_value"": 60.43, ""hhi_value"": 0.49, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2030, ""wqi_value"": 76.0, ""hhi_value"": 1.87, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""High Risk""}, {""year"": 2031, ""wqi_value"": 76.0, ""hhi_value"": 1.96, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""High Risk""}, {""year"": 2032, ""wqi_value"": 23.6, ""hhi_value"": 0.44, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Low Risk""}, {""year"": 2033, ""wqi_value"": 34.49, ""hhi_value"": 1.0, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}]}"
2026-02-26T12:23:55.580991+00:00,predict_client,Tamil Nadu,Coimbatore,Anaimalai,Angalakurichi,2028,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Coimbatore"", ""block"": ""Anaimalai"", ""village"": ""Angalakurichi"", ""year"": ""2028""}",
2026-02-26T12:24:14.650331+00:00,predict_success,Tamil Nadu,Coimbatore,Karamadai,BELLATHI,2035,106.46,Unsuitable for Drinking,101.47-111.46,2.09,High Risk,1.59-2.59,"{""state"": ""Tamil Nadu"", ""district"": ""Coimbatore"", ""block"": ""Karamadai"", ""village"": ""BELLATHI"", ""year"": ""2035""}","{""district"": ""Coimbatore"", ""block"": ""Karamadai"", ""village"": ""BELLATHI"", ""year"": 2035, ""wqi"": {""class"": ""Unsuitable for Drinking"", ""value"": 106.46, ""range"": [101.47, 111.46]}, ""hhi"": {""class"": ""High Risk"", ""value"": 2.09, ""range"": [1.59, 2.59]}, ""trend"": [{""year"": 2030, ""wqi_value"": 92.34, ""hhi_value"": 0.97, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2031, ""wqi_value"": 25.0, ""hhi_value"": 2.43, ""wqi_class"": ""Excellent"", ""hhi_class"": ""High Risk""}, {""year"": 2032, ""wqi_value"": 73.55, ""hhi_value"": 1.0, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2033, ""wqi_value"": 74.23, ""hhi_value"": 1.0, ""wqi_class"": ""Poor"", ""hhi_class"": ""Threshold Level""}, {""year"": 2034, ""wqi_value"": 25.0, ""hhi_value"": 1.0, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Low Risk""}, {""year"": 2035, ""wqi_value"": 106.46, ""hhi_value"": 2.09, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""High Risk""}, {""year"": 2036, ""wqi_value"": 92.53, ""hhi_value"": 1.0, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Threshold Level""}, {""year"": 2037, ""wqi_value"": 25.0, ""hhi_value"": 1.0, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Threshold Level""}, {""year"": 2038, ""wqi_value"": 75.0, ""hhi_value"": 2.27, ""wqi_class"": ""Poor"", ""hhi_class"": ""High Risk""}, {""year"": 2039, ""wqi_value"": 70.87, ""hhi_value"": 1.0, ""wqi_class"": ""Poor"", ""hhi_class"": ""Threshold Level""}, {""year"": 2040, ""wqi_value"": 115.0, ""hhi_value"": 1.0, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""Threshold Level""}]}"
2026-02-26T12:24:15.885581+00:00,predict_client,Tamil Nadu,Coimbatore,Karamadai,BELLATHI,2035,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Coimbatore"", ""block"": ""Karamadai"", ""village"": ""BELLATHI"", ""year"": ""2035""}",
2026-02-26T12:24:31.488852+00:00,predict_success,Tamil Nadu,Coimbatore,Karamadai,MOODUTHURAI,2035,18.21,Excellent,11.96-24.46,1.98,High Risk,1.48-2.48,"{""state"": ""Tamil Nadu"", ""district"": ""Coimbatore"", ""block"": ""Karamadai"", ""village"": ""MOODUTHURAI"", ""year"": ""2035""}","{""district"": ""Coimbatore"", ""block"": ""Karamadai"", ""village"": ""MOODUTHURAI"", ""year"": 2035, ""wqi"": {""class"": ""Excellent"", ""value"": 18.21, ""range"": [11.96, 24.46]}, ""hhi"": {""class"": ""High Risk"", ""value"": 1.98, ""range"": [1.48, 2.48]}, ""trend"": [{""year"": 2030, ""wqi_value"": 76.27, ""hhi_value"": 1.0, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2031, ""wqi_value"": 17.74, ""hhi_value"": 0.75, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Low Risk""}, {""year"": 2032, ""wqi_value"": 100.01, ""hhi_value"": 0.75, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""Low Risk""}, {""year"": 2033, ""wqi_value"": 55.35, ""hhi_value"": 1.49, ""wqi_class"": ""Poor"", ""hhi_class"": ""High Risk""}, {""year"": 2034, ""wqi_value"": 51.0, ""hhi_value"": 1.0, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2035, ""wqi_value"": 18.21, ""hhi_value"": 1.98, ""wqi_class"": ""Excellent"", ""hhi_class"": ""High Risk""}, {""year"": 2036, ""wqi_value"": 33.44, ""hhi_value"": 0.77, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2037, ""wqi_value"": 17.89, ""hhi_value"": 1.0, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Low Risk""}, {""year"": 2038, ""wqi_value"": 19.92, ""hhi_value"": 1.0, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Low Risk""}, {""year"": 2039, ""wqi_value"": 11.62, ""hhi_value"": 1.0, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Low Risk""}, {""year"": 2040, ""wqi_value"": 55.53, ""hhi_value"": 1.95, ""wqi_class"": ""Poor"", ""hhi_class"": ""High Risk""}]}"
2026-02-26T12:24:32.717796+00:00,predict_client,Tamil Nadu,Coimbatore,Karamadai,MOODUTHURAI,2035,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Coimbatore"", ""block"": ""Karamadai"", ""village"": ""MOODUTHURAI"", ""year"": ""2035""}",
